id,buyercode,sellercode,order_year,odai,ordered,onai,delivery_year,term,designation,category,desc,coprod,nrdel,nrdelai,delyears,buyer,seller,status,tivunit,tivorder,tivdel
23770,TAI,USA,1958,X,3,,1959,N/A,Mk-30 127mm,NW,Naval gun,L,3,X,1959,Taiwan,United States,R,0.495,1.485,1.485
54791,TAI,USA,1991,X,100,X,1993,N/A,Mk-46,MI,ASW torpedo,L,100,X,1992-1993,Taiwan,United States,N,0.25,25,25
27663,TAI,USA,1998,X,90,X,2000,N/A,Mk-46 Mod-5 NEARTIP,MI,ASW torpedo,L,90,X,2000,Taiwan,United States,N,0.35,31.5,31.5
27738,TAI,USA,1993,,150,X,1995,N/A,Mk-46 Mod-5 NEARTIP,MI,ASW torpedo,L,150,X,1994-1995,Taiwan,United States,N,0.35,52.5,52.5
29150,TAI,USA,1999,,41,,2001,N/A,Mk-46 Mod-5 NEARTIP,MI,ASW torpedo,L,41,X,2001,Taiwan,United States,N,0.35,14.35,14.35
54790,TAI,USA,1996,X,110,X,1999,N/A,Mk-46 Mod-5 NEARTIP,MI,ASW torpedo,L,110,X,1998-1999,Taiwan,United States,N,0.35,38.5,38.5
1829,TAI,USA,1978,,22,X,1979,N/A,Model-300,AC,Light helicopter,L,22,X,1978-1979,Taiwan,United States,N,0.2,4.4,4.4
20977,TAI,USA,1991,X,1,X,1992,N/A,MPQ-53,GR,SAM system radar,L,1,X,1992,Taiwan,United States,N,15,15,15
22794,TAI,USA,1965,,1,,1966,LEAS,Navajo/ATF,SH,Tug,L,1,,1966,Taiwan,United States,S,12,12,12
22795,TAI,USA,1974,,1,,1974,N/A,Navajo/ATF,SH,Tug,L,1,,1974,Taiwan,United States,S,12,12,12
22797,TAI,USA,1978,,1,,1978,N/A,Navajo/ATF,SH,Tug,L,1,,1978,Taiwan,United States,S,12,12,12
22877,TAI,USA,1990,,3,,1991,N/A,Navajo/ATF,SH,Tug,L,3,,1991,Taiwan,United States,S,12,36,36
22526,TAI,USA,1995,,2,,1997,LEAS,Newport,SH,Landing ship,L,2,,1997,Taiwan,United States,S,30.168,60.336,60.336
16539,TAI,USA,1958,X,8,X,1960,N/A,Nike Ajax/Hercules,AD,SAM system,L,8,X,1959-1960,Taiwan,United States,N,35,280,280
24417,TAI,USA,1968,X,4,,1969,N/A,Nike Ajax/Hercules,AD,SAM system,L,4,X,1969,Taiwan,United States,S,14,56,56
8410,TAI,USA,1966,X,15,,1967,N/A,O-1/L-19 Bird Dog,AC,Light aircraft,L,15,,1966-1967,Taiwan,United States,S,0.036,0.54,0.54
39148,TAI,USA,2007,X,2,,2012,N/A,Osprey,SH,Minehunter,L,2,,2012,Taiwan,United States,R,35.8116,71.6232,71.6232
30589,TAI,USA,2008,X,12,,2015,OFFS,P-3CUP Orion,AC,ASW aircraft,L,12,X,2012-2015,Taiwan,United States,N,75,900,900
16585,TAI,USA,1951,X,189,,1953,AID,P-47D Thunderbolt,AC,FGA aircraft,L,189,,1952-1953,Taiwan,United States,S,0.84,158.76,158.76
16587,TAI,USA,1951,X,15,,1953,N/A,P-51D Mustang,AC,Fighter aircraft,L,15,,1952-1953,Taiwan,United States,S,0.8,12,12
16588,TAI,USA,1952,X,2,,1953,N/A,P-51D Mustang,AC,Fighter aircraft,L,2,,1952,Taiwan,United States,S,0.8,1.6,1.6
16574,TAI,USA,1961,,1,,1961,AID,Patapsco,SH,Tanker,L,1,,1961,Taiwan,United States,S,8,8,8
22697,TAI,USA,1971,,1,,1971,LEAS,Patapsco,SH,Tanker,L,1,,1971,Taiwan,United States,S,8,8,8
22698,TAI,USA,1972,,1,,1972,LEAS,Patapsco,SH,Tanker,L,1,,1972,Taiwan,United States,S,8,8,8
21387,TAI,USA,1994,,3,,1997,OFFS,Patriot,AD,SAM system,L,3,,1996-1997,Taiwan,United States,N,47,141,141
30593,TAI,USA,2009,,4,,2015,N/A,Patriot PAC-3,AD,SAM/ABM system,L,4,X,2014-2015,Taiwan,United States,N,55,220,220
40162,TAI,USA,2009,,3,,2012,MOD,Patriot PAC-3,AD,SAM/ABM system,L,3,X,2011-2012,Taiwan,United States,N,55,165,165
50700,TAI,USA,2004,,50,X,2005,N/A,Paveway,MI,Guided bomb,L,50,X,2005,Taiwan,United States,N,0.02,1,1
24419,TAI,USA,1952,X,38,,1956,N/A,PB4Y-2 Privateer,AC,Bomber/MP aircraft,L,38,X,1952-1956,Taiwan,United States,S,3,114,114
6684,TAI,USA,1956,X,15,,1958,N/A,PBY-5A Catalina,AC,MP aircraft,L,15,,1957-1958,Taiwan,United States,S,1.24,18.6,18.6
16575,TAI,USA,1953,X,15,,1959,N/A,PC-461,SH,Patrol craft,L,15,,1954-1959,Taiwan,United States,S,5,75,75
18069,TAI,USA,1989,,8,,2004,LIC,Perry,SH,Frigate,L,8,,1993-2004,Taiwan,United States,N,300,2400,2400
4705,TAI,USA,1968,,36,,1970,ASS,PL-1B,AC,Trainer aircraft,L,36,,1968-1970,Taiwan,United States,N,0.05,1.8,1.8
23071,TAI,USA,1973,X,10,,1974,ASS,PL-1B,AC,Trainer aircraft,L,10,,1974,Taiwan,United States,N,0.05,0.5,0.5
23072,TAI,USA,1971,X,10,,1972,ASS,PL-1B,AC,Trainer aircraft,L,10,,1972,Taiwan,United States,N,0.05,0.5,0.5
4704,TAI,USA,1977,,2,,1982,LIC,PSMM-5,SH,FAC,L,2,,1978-1982,Taiwan,United States,N,52.5,105,105
16559,TAI,USA,1956,X,2,,1957,N/A,PT,SH,FAC,L,2,,1957,Taiwan,United States,S,2.8,5.6,5.6
22773,TAI,USA,1977,X,1,,1982,N/A,R-76,GR,Fire control radar,L,1,X,1982,Taiwan,United States,N,2.38,2.38,2.38
22879,TAI,USA,1992,X,12,,2000,N/A,R-76,GR,Fire control radar,L,12,,1994-2000,Taiwan,United States,N,2.38,28.56,28.56
23606,TAI,USA,1975,X,75,X,1982,N/A,R-76,GR,Fire control radar,L,75,X,1978-1982,Taiwan,United States,N,2.38,178.5,178.5
54634,TAI,USA,1957,,5,,1959,AID,RB-69A,AC,Reconnaissance ac,L,5,X,1957-1959,Taiwan,United States,N,15,75,75
54635,TAI,USA,1964,X,1,,1964,AID,RB-69A,AC,Reconnaissance ac,L,1,,1964,Taiwan,United States,N,15,15,15
54636,TAI,USA,1962,X,1,,1962,N/A,RB-69A,AC,Reconnaissance ac,L,1,,1962,Taiwan,United States,N,15,15,15
6664,TAI,USA,1959,,8,,1959,AID,RF-101A Voodoo,AC,Reconnaissance ac,L,8,X,1959,Taiwan,United States,N,10.96,87.68,87.68
8418,TAI,USA,1955,X,24,,1958,AID,RF-84F Thunderflash,AC,Reconnaissance ac,L,24,,1956-1958,Taiwan,United States,N,3.4,81.6,81.6
20736,TAI,USA,1993,X,38,X,1995,N/A,RGM-84 Harpoon,MI,Anti-ship missile,L,38,X,1995,Taiwan,United States,N,1,38,38
27159,TAI,USA,1999,,58,,2000,N/A,RGM-84 Harpoon,MI,Anti-ship missile,L,58,X,1999-2000,Taiwan,United States,N,1,58,58
27403,TAI,USA,1997,,54,X,2000,N/A,RGM-84 Harpoon,MI,Anti-ship missile,L,54,X,1998-2000,Taiwan,United States,N,1,54,54
31557,TAI,USA,2001,,71,X,2002,N/A,RGM-84 Harpoon,MI,Anti-ship missile,L,71,,2002,Taiwan,United States,N,1,71,71
33858,TAI,USA,2003,X,22,X,2006,N/A,RGM-84L Harpoon-2,MI,Anti-ship MI/SSM,L,22,X,2005-2006,Taiwan,United States,N,1.1,24.2,24.2
36201,TAI,USA,2008,X,32,X,2016,N/A,RGM-84L Harpoon-2,MI,Anti-ship MI/SSM,L,32,X,2013-2016,Taiwan,United States,N,1.1,35.2,35.2
50518,TAI,USA,2008,,60,,2012,N/A,RGM-84L Harpoon-2,MI,Anti-ship MI/SSM,L,60,X,2010-2012,Taiwan,United States,N,1.1,66,66
4085,TAI,USA,1983,,170,,1992,N/A,RIM-66B Standard-1MR,MI,SAM,L,170,X,1986-1992,Taiwan,United States,N,0.25,42.5,42.5
19239,TAI,USA,1991,,97,X,1994,N/A,RIM-66B Standard-1MR,MI,SAM,L,97,X,1993-1994,Taiwan,United States,N,0.25,24.25,24.25
23340,TAI,USA,1994,X,207,X,1998,N/A,RIM-66B Standard-1MR,MI,SAM,L,207,X,1994-1998,Taiwan,United States,N,0.25,51.75,51.75
54795,TAI,USA,2000,X,204,,2001,N/A,RIM-66B Standard-1MR,MI,SAM,L,204,,2001,Taiwan,United States,N,0.25,51,51
16591,TAI,USA,1954,X,7,,1955,N/A,RT-33A T-Bird,AC,Reconnaissance ac,L,7,,1955,Taiwan,United States,N,1.95,13.65,13.65
16576,TAI,USA,1969,,1,,1969,N/A,Rudderow,SH,Frigate,L,1,,1969,Taiwan,United States,S,14.74,14.74,14.74
8847,TAI,USA,1965,,10,,1967,N/A,S-2A Tracker,AC,ASW aircraft,L,10,,1967,Taiwan,United States,S,2.4,24,24
1831,TAI,USA,1977,X,34,X,1979,N/A,S-2E Tracker,AC,ASW aircraft,L,34,,1977-1979,Taiwan,United States,S,3,102,102
15941,TAI,USA,1985,,9,X,1985,N/A,S-2E Tracker,AC,ASW aircraft,L,9,,1985,Taiwan,United States,S,3,27,27
34840,TAI,USA,1986,X,27,X,1993,N/A,S-2T Turbo Tracker,AC,ASW aircraft,L,27,X,1991-1993,Taiwan,United States,N,12.5,337.5,337.5
6672,TAI,USA,1964,X,4,,1965,N/A,S-55,AC,Helicopter,L,4,,1965,Taiwan,United States,S,0.48,1.92,1.92
6680,TAI,USA,1954,X,39,X,1960,N/A,S-55,AC,Helicopter,L,39,X,1955-1960,Taiwan,United States,N,1.2,46.8,46.8
8400,TAI,USA,1966,X,2,,1967,N/A,S-62,AC,Helicopter,L,2,,1967,Taiwan,United States,N,1.5,3,3
19713,TAI,USA,1990,,10,,1991,N/A,S-70B/SH-60B Seahawk,AC,ASW helicopter,L,10,X,1990-1991,Taiwan,United States,N,17,170,170
25721,TAI,USA,1997,,11,,2001,OFFS,S-70B/SH-60B Seahawk,AC,ASW helicopter,L,11,X,2000-2001,Taiwan,United States,N,17,187,187
16885,TAI,USA,1984,,14,,1986,VIP,S-70/UH-60A,AC,Helicopter,L,14,,1985-1986,Taiwan,United States,N,6.5,91,91
25986,TAI,USA,1997,X,4,,1998,N/A,S-70/UH-60L,AC,Helicopter,L,4,,1998,Taiwan,United States,N,7.25,29,29
34823,TAI,USA,2012,X,45,X,0,N/A,S-70/UH-60L,AC,Helicopter,L,44,X,2014-2018,Taiwan,United States,N,7.25,326.25,319
53926,TAI,USA,2011,,4,,2014,N/A,S-70/UH-60L,AC,Helicopter,L,4,X,2014,Taiwan,United States,N,7.25,29,29
22790,TAI,USA,1972,,1,,1972,LEAS,Sotoyomo/ATA,SH,Tug,L,1,,1972,Taiwan,United States,S,6.8,6.8,6.8
22791,TAI,USA,1971,,1,,1971,LEAS,Sotoyomo/ATA,SH,Tug,L,1,,1971,Taiwan,United States,S,6.8,6.8,6.8
22792,TAI,USA,1968,,1,,1969,N/A,Sotoyomo/ATA,SH,Tug,L,1,,1969,Taiwan,United States,S,6.8,6.8,6.8
22793,TAI,USA,1962,,1,,1962,N/A,Sotoyomo/ATA,SH,Tug,L,1,,1962,Taiwan,United States,S,6.8,6.8,6.8
32710,TAI,USA,2003,X,148,X,2006,N/A,Standard Missile-2MR,MI,SAM,L,148,X,2005-2006,Taiwan,United States,N,0.3,44.4,44.4
40007,TAI,USA,2008,,144,X,2012,N/A,Standard Missile-2MR,MI,SAM,L,144,X,2010-2012,Taiwan,United States,N,0.3,43.2,43.2
16577,TAI,USA,1969,,6,,1972,N/A,Sumner,SH,Destroyer,L,6,,1969-1972,Taiwan,United States,S,45.204,271.224,271.224
23832,TAI,USA,1974,,2,,1974,N/A,Sumner FRAM-2,SH,Destroyer,L,2,,1974,Taiwan,United States,S,52,104,104
6683,TAI,USA,1958,X,25,,1959,N/A,T-28A Trojan,AC,Trainer aircraft,L,25,,1959,Taiwan,United States,S,0.3,7.5,7.5
16592,TAI,USA,1966,X,12,,1967,N/A,T-28A Trojan,AC,Trainer aircraft,L,12,X,1967,Taiwan,United States,S,0.3,3.6,3.6
6688,TAI,USA,1952,X,80,,1958,AID,T-33A Shooting Star,AC,Trainer aircraft,L,80,,1953-1958,Taiwan,United States,N,2.5,200,200
8414,TAI,USA,1961,X,4,,1962,N/A,T-33A Shooting Star,AC,Trainer aircraft,L,4,,1962,Taiwan,United States,S,1,4,4
16593,TAI,USA,1965,X,20,,1969,N/A,T-33A Shooting Star,AC,Trainer aircraft,L,20,,1966-1969,Taiwan,United States,S,1,20,20
4687,TAI,USA,1984,,42,,1986,N/A,T-34C Turbo Mentor,AC,Trainer aircraft,L,42,X,1984-1986,Taiwan,United States,N,1.35,56.7,56.7
16594,TAI,USA,1972,X,20,,1972,N/A,T-38A Talon,AC,Trainer aircraft,L,20,X,1972,Taiwan,United States,S,1.32,26.4,26.4
21907,TAI,USA,1993,,40,,1995,LEAS,T-38A Talon,AC,Trainer aircraft,L,40,,1995,Taiwan,United States,S,1.32,52.8,52.8
37403,TAI,USA,1975,X,50,X,1981,LIC,T53,EN,Turboprop/turboshaft,L,50,X,1977-1981,Taiwan,United States,N,0.6,30,30
54792,TAI,USA,1990,,1,,1991,N/A,T56,EN,Turboprop,L,1,,1991,Taiwan,United States,N,1.4,1.4,1.4
6691,TAI,USA,1954,X,55,,1956,N/A,T-6 Texan,AC,Trainer aircraft,L,55,,1955-1956,Taiwan,United States,S,0.128,7.04,7.04
56919,TAI,USA,2010,,9,X,2014,N/A,T-700,EN,Turboshaft,L,9,X,2013-2014,Taiwan,United States,N,0.9,8.1,8.1
37365,TAI,USA,1980,X,120,,1990,N/A,TFE-731,EN,Turbofan,L,120,X,1984-1990,Taiwan,United States,N,0.6,72,72
17516,TAI,USA,1986,,1,X,1988,N/A,TPQ-37 Firefinder,GR,Arty locating radar,L,1,X,1988,Taiwan,United States,N,8,8,8
26828,TAI,USA,1977,,4,X,1978,N/A,TPS-43,GR,Air search radar,L,4,X,1978,Taiwan,United States,N,9,36,36
19971,TAI,USA,1984,X,2,,1988,N/A,TPS-77,GR,Air search radar,L,2,,1988,Taiwan,United States,N,11,22,22
21757,TAI,USA,1992,,1,X,1999,N/A,TPS-77,GR,Air search radar,L,1,X,1999,Taiwan,United States,N,11,11,11
31837,TAI,USA,2002,,11,,2006,N/A,TPS-77,GR,Air search radar,L,11,X,2004-2006,Taiwan,United States,N,11,121,121
8848,TAI,USA,1960,,18,X,1967,N/A,U-2,AC,Reconnaissance ac,L,18,X,1960-1967,Taiwan,United States,S,10.48,188.64,188.64
21123,TAI,USA,1989,X,8,,1992,N/A,W-160,GR,Fire control radar,L,7,X,1989-1992,Taiwan,United States,N,1.5,12,10.5
37845,TAN,USA,1988,X,4,X,1989,N/A,12V-71,EN,Diesel engine,L,4,X,1989,Tanzania,United States,N,0.16,0.64,0.64
15054,TAN,USA,1972,X,7,X,1974,N/A,Cessna-310,AC,Light aircraft,L,7,X,1972-1974,Tanzania,United States,N,0.35,2.45,2.45
15055,TAN,USA,1981,X,2,,1981,N/A,Cessna-411,AC,Light transport ac,L,2,,1981,Tanzania,United States,N,0.95,1.9,1.9
23087,TAN,USA,1971,X,1,,1971,N/A,DHC-4 Caribou,AC,Transport aircraft,L,1,,1971,Tanzania,United States,S,1.5,1.5,1.5
6708,TAN,USA,1970,X,5,,1970,N/A,PA-28 Cherokee,AC,Light aircraft,L,5,,1970,Tanzania,United States,N,0.14,0.7,0.7
15949,TAN,USA,1972,X,1,,1972,N/A,PA-32 Cherokee,AC,Light aircraft,L,1,,1972,Tanzania,United States,N,0.28,0.28,0.28
57882,THA,USA,2012,,21,X,2014,N/A,6BT,EN,Diesel engine,L,21,X,2012-2014,Thailand,United States,N,0.03,0.63,0.63
15554,THA,USA,1972,X,17,,1972,N/A,A-37B Dragonfly,AC,Ground attack ac,L,17,,1972,Thailand,United States,N,5,85,85
56609,THA,USA,1985,,2,,1985,N/A,A-37B Dragonfly,AC,Ground attack ac,L,2,,1985,Thailand,United States,S,2,4,4
20344,THA,USA,1994,,18,,1997,N/A,A-7E Corsair-2,AC,FGA aircraft,L,18,X,1995-1997,Thailand,United States,S,5.6,100.8,100.8
37522,THA,USA,1995,X,6,X,1997,N/A,AAQ-13 LANTIRN,GR,Combat ac radar,L,6,X,1997,Thailand,United States,N,1,6,6
37523,THA,USA,1995,X,6,X,1997,N/A,AAQ-14 LANTIRN,GR,Aircraft EO system,L,6,X,1997,Thailand,United States,N,1,6,6
4678,THA,USA,1982,X,12,,1985,N/A,AAV-7A1,AV,APC,L,12,X,1985,Thailand,United States,N,1,12,12
15556,THA,USA,1972,X,14,X,1973,N/A,AC-47 Dragon Ship,AC,Ground attack ac,L,14,X,1973,Thailand,United States,S,1.4,19.6,19.6
15583,THA,USA,1962,X,4,,1965,N/A,Adjutant,SH,Minesweeper,L,4,,1963-1965,Thailand,United States,N,10,40,40
52373,THA,USA,2009,,1,,2009,N/A,Aeros-40 Sky Dragon,AC,Airship,L,1,,2009,Thailand,United States,N,4,4,4
18057,THA,USA,1985,,200,X,1988,N/A,AGM-65 Maverick,MI,ASM,L,200,X,1988,Thailand,United States,N,0.15,30,30
19552,THA,USA,1988,,4,,1990,N/A,AH-1F Cobra,AC,Combat helicopter,L,4,,1989-1990,Thailand,United States,N,7.5,30,30
35650,THA,USA,2005,X,4,X,2012,AID,AH-1F Cobra,AC,Combat helicopter,L,4,X,2011-2012,Thailand,United States,R,4.95,19.8,19.8
32121,THA,USA,2001,X,8,,2003,N/A,AIM-120C AMRAAM,MI,BVRAAM,L,8,X,2003,Thailand,United States,N,0.6,4.8,4.8
20728,THA,USA,1991,X,25,X,1995,N/A,AIM-7M Sparrow,MI,BVRAAM,L,25,X,1994-1995,Thailand,United States,N,0.18,4.5,4.5
8421,THA,USA,1960,X,200,,1962,N/A,AIM-9B Sidewinder,MI,SRAAM,L,200,,1961-1962,Thailand,United States,N,0.04,8,8
8856,THA,USA,1970,X,125,X,1974,N/A,AIM-9E Sidewinder,MI,SRAAM,L,125,X,1971-1974,Thailand,United States,N,0.07,8.75,8.75
479,THA,USA,1976,,120,X,1978,N/A,AIM-9J/P Sidewinder,MI,SRAAM,L,120,X,1978,Thailand,United States,N,0.09,10.8,10.8
1834,THA,USA,1979,X,239,,1980,N/A,AIM-9J/P Sidewinder,MI,SRAAM,L,239,,1980,Thailand,United States,N,0.09,21.51,21.51
18369,THA,USA,1985,X,75,X,1988,N/A,AIM-9J/P Sidewinder,MI,SRAAM,L,75,X,1988,Thailand,United States,N,0.09,6.75,6.75
18370,THA,USA,1987,X,40,X,1991,N/A,AIM-9J/P Sidewinder,MI,SRAAM,L,40,X,1991,Thailand,United States,N,0.09,3.6,3.6
52390,THA,USA,2012,,18,X,2017,N/A,APG-68,GR,Combat ac radar,L,18,X,2014-2017,Thailand,United States,N,2,36,36
53835,THA,USA,1990,,3,,1991,N/A,APS-128,GR,MP aircraft radar,L,3,,1991,Thailand,United States,N,2.5,7.5,7.5
53836,THA,USA,1995,,3,,1996,N/A,APS-128,GR,MP aircraft radar,L,3,,1995-1996,Thailand,United States,N,2.5,7.5,7.5
53837,THA,USA,2003,X,1,,2004,N/A,APS-128,GR,MP aircraft radar,L,1,,2004,Thailand,United States,N,2.5,2.5,2.5
6764,THA,USA,1974,,20,,1976,N/A,AU-23A Peacemaker,AC,Ground attack ac,L,20,,1975-1976,Thailand,United States,N,2,40,40
8855,THA,USA,1971,X,14,X,1974,AID,AU-23A Peacemaker,AC,Ground attack ac,L,14,,1973-1974,Thailand,United States,N,2,28,28
6758,THA,USA,1952,X,6,,1953,AID,Beech-18/C-45,AC,Light transport ac,L,6,,1953,Thailand,United States,S,0.16,0.96,0.96
15551,THA,USA,1977,X,1,,1977,N/A,Beech-99,AC,Light transport ac,L,1,,1977,Thailand,United States,N,2.75,2.75,2.75
29453,THA,USA,1962,X,10,,1964,POLI,Bell-204B/UH-1B,AC,Helicopter,L,10,,1963-1964,Thailand,United States,N,2.1,21,21
6735,THA,USA,1968,X,19,,1971,N/A,Bell-205/UH-1D,AC,Helicopter,L,19,,1969-1971,Thailand,United States,N,2.2,41.8,41.8
488,THA,USA,1977,,14,,1981,N/A,Bell-205/UH-1H,AC,Helicopter,L,14,,1980-1981,Thailand,United States,R,1.7292,24.2088,24.2088
3494,THA,USA,1982,,12,,1982,N/A,Bell-205/UH-1H,AC,Helicopter,L,12,,1982,Thailand,United States,S,1.048,12.576,12.576
6731,THA,USA,1968,X,120,,1973,N/A,Bell-205/UH-1H,AC,Helicopter,L,120,,1969-1973,Thailand,United States,N,2.62,314.4,314.4
6740,THA,USA,1966,X,6,,1967,N/A,Bell-205/UH-1H,AC,Helicopter,L,6,,1967,Thailand,United States,N,2.62,15.72,15.72
16886,THA,USA,1976,X,13,,1977,N/A,Bell-205/UH-1H,AC,Helicopter,L,13,,1977,Thailand,United States,N,2.62,34.06,34.06
19725,THA,USA,1989,,10,,1990,N/A,Bell-205/UH-1H,AC,Helicopter,L,10,,1990,Thailand,United States,R,1.7292,17.292,17.292
32249,THA,USA,2001,,30,,2004,AID,Bell-205/UH-1H,AC,Helicopter,L,30,X,2002-2004,Thailand,United States,R,1.7292,51.876,51.876
8423,THA,USA,1971,X,4,,1972,N/A,Bell-206/OH-58,AC,Light helicopter,L,4,,1972,Thailand,United States,N,0.7,2.8,2.8
15943,THA,USA,1985,,7,,1986,POLI,Bell-206/OH-58,AC,Light helicopter,L,7,,1986,Thailand,United States,N,0.7,4.9,4.9
29455,THA,USA,1974,X,12,X,1978,POLI,Bell-206/OH-58,AC,Light helicopter,L,12,X,1975-1978,Thailand,United States,N,0.7,8.4,8.4
484,THA,USA,1977,,2,,1977,VIP,Bell-212/UH-1N,AC,Helicopter,L,2,,1977,Thailand,United States,N,3.7,7.4,7.4
14164,THA,USA,1984,X,8,X,1985,POLI,Bell-212/UH-1N,AC,Helicopter,L,8,X,1985,Thailand,United States,N,3.7,29.6,29.6
19152,THA,USA,1988,,5,,1988,VIP,Bell-212/UH-1N,AC,Helicopter,L,5,X,1988,Thailand,United States,N,3.7,18.5,18.5
21386,THA,USA,1993,,20,,2000,N/A,Bell-212/UH-1N,AC,Helicopter,L,20,X,1997-2000,Thailand,United States,N,3.7,74,74
26029,THA,USA,1978,X,8,,1978,N/A,Bell-212/UH-1N,AC,Helicopter,L,8,,1978,Thailand,United States,N,3.7,29.6,29.6
26030,THA,USA,1985,X,4,,1986,N/A,Bell-212/UH-1N,AC,Helicopter,L,4,,1986,Thailand,United States,N,3.7,14.8,14.8
26031,THA,USA,1988,X,3,,1989,N/A,Bell-212/UH-1N,AC,Helicopter,L,3,,1989,Thailand,United States,N,3.7,11.1,11.1
1236,THA,USA,1978,,2,,1978,N/A,Bell-214,AC,Helicopter,L,2,,1978,Thailand,United States,N,4,8,8
53781,THA,USA,2010,X,2,,2011,N/A,Bell-214,AC,Helicopter,L,2,,2011,Thailand,United States,S,1.6,3.2,3.2
4685,THA,USA,1984,,2,,1984,N/A,Bell-214ST,AC,Helicopter,L,2,,1984,Thailand,United States,N,5,10,10
17659,THA,USA,1987,X,5,,1987,N/A,Bell-214ST,AC,Helicopter,L,5,,1987,Thailand,United States,N,5,25,25
3405,THA,USA,1981,,2,,1982,N/A,Bell-412,AC,Helicopter,L,2,,1982,Thailand,United States,N,5,10,10
1835,THA,USA,1978,,215,,1980,N/A,BGM-71 TOW,MI,Anti-tank missile,L,215,,1980,Thailand,United States,N,0.01,2.15,2.15
19553,THA,USA,1988,X,100,X,1990,N/A,BGM-71 TOW,MI,Anti-tank missile,L,100,X,1989-1990,Thailand,United States,N,0.01,1,1
27557,THA,USA,1995,X,215,X,1996,N/A,BGM-71 TOW,MI,Anti-tank missile,L,215,X,1996,Thailand,United States,N,0.01,2.15,2.15
32702,THA,USA,1980,X,2000,X,1990,N/A,BGM-71 TOW,MI,Anti-tank missile,L,2000,X,1981-1990,Thailand,United States,N,0.01,20,20
6750,THA,USA,1960,X,36,X,1966,N/A,C-123B Provider,AC,Transport aircraft,L,36,X,1961-1966,Thailand,United States,S,2.1,75.6,75.6
6734,THA,USA,1969,X,7,X,1972,N/A,C-123K Provider,AC,Transport aircraft,L,7,,1972,Thailand,United States,S,2.3,16.1,16.1
3406,THA,USA,1981,,1,,1983,N/A,C-130H-30 Hercules,AC,Transport aircraft,L,1,,1983,Thailand,United States,N,29,29,29
19153,THA,USA,1988,,3,,1990,N/A,C-130H-30 Hercules,AC,Transport aircraft,L,3,,1989-1990,Thailand,United States,N,29,87,87
20730,THA,USA,1991,,2,,1993,N/A,C-130H-30 Hercules,AC,Transport aircraft,L,2,X,1993,Thailand,United States,N,29,58,58
1462,THA,USA,1979,,3,,1980,N/A,C-130H Hercules,AC,Transport aircraft,L,3,,1980,Thailand,United States,N,28,84,84
21765,THA,USA,1992,,2,,1993,N/A,C-130H Hercules,AC,Transport aircraft,L,2,X,1993,Thailand,United States,N,28,56,56
21766,THA,USA,1989,X,1,,1990,N/A,C-130H Hercules,AC,Transport aircraft,L,1,,1990,Thailand,United States,N,28,28,28
15595,THA,USA,1958,X,1,,1958,AID,Cannon,SH,Frigate,L,1,,1958,Thailand,United States,S,13.54,13.54,13.54
56295,THA,USA,1953,X,4,,1954,N/A,Cape,SH,Patrol craft,L,4,,1954,Thailand,United States,N,5.8,23.2,23.2
55783,THA,USA,2008,X,10,X,2010,N/A,Caterpillar-3126,EN,Diesel engine,L,10,X,2010,Thailand,United States,N,0.05,0.5,0.5
6761,THA,USA,1950,X,6,,1952,N/A,Cessna-170,AC,Light aircraft,L,6,,1952,Thailand,United States,N,0.1,0.6,0.6
15573,THA,USA,1971,X,21,X,1974,N/A,Cessna-172/T-41,AC,Trainer/light ac,L,21,X,1974,Thailand,United States,S,0.056,1.176,1.176
29454,THA,USA,1970,X,20,X,1972,N/A,Cessna-172/T-41,AC,Trainer/light ac,L,20,X,1971-1972,Thailand,United States,S,0.056,1.12,1.12
15564,THA,USA,1972,X,3,,1973,N/A,Cessna-180 Skywagon,AC,Light aircraft,L,3,,1973,Thailand,United States,N,0.18,0.54,0.54
17515,THA,USA,1986,,10,,1987,N/A,Cessna-208 Caravan,AC,Light transport ac,L,10,X,1986-1987,Thailand,United States,N,0.9,9,9
15566,THA,USA,1959,X,2,,1960,N/A,Cessna-310,AC,Light aircraft,L,2,,1960,Thailand,United States,N,0.35,0.7,0.7
3081,THA,USA,1980,,6,,1981,N/A,Cessna-337/O-2,AC,Light aircraft,L,6,,1981,Thailand,United States,R,0.231,1.386,1.386
4491,THA,USA,1984,X,4,,1984,N/A,Cessna-337/O-2,AC,Light aircraft,L,4,,1984,Thailand,United States,R,0.231,0.924,0.924
1836,THA,USA,1978,,4,,1979,N/A,CH-47A Chinook,AC,Transport helicopter,L,4,,1979,Thailand,United States,S,4.8,19.2,19.2
6732,THA,USA,1971,X,4,,1972,N/A,CH-47C Chinook,AC,Transport helicopter,L,4,,1972,Thailand,United States,S,6,24,24
18918,THA,USA,1988,,3,,1990,N/A,CH-47D Chinook,AC,Transport helicopter,L,3,,1990,Thailand,United States,N,18,54,54
20160,THA,USA,1990,,3,,1991,N/A,CH-47D Chinook,AC,Transport helicopter,L,3,,1991,Thailand,United States,N,18,54,54
15561,THA,USA,1962,X,1,,1963,N/A,Commander,AC,Light transport ac,L,1,,1963,Thailand,United States,N,0.5,0.5,0.5
1839,THA,USA,1978,,150,X,1983,N/A,Commando V-150,AV,APC,L,150,X,1980-1983,Thailand,United States,N,0.2,30,30
6714,THA,USA,1963,X,5,,1964,N/A,Courier,AC,Light aircraft,L,5,,1964,Thailand,United States,N,0.4,2,2
